ID,Status,Transaction ID,Shipping,Total,CEP
5149,Completed,45238,0.0,511.2,70390-135
5149,Completed,47026,0.0,426.6,70390-135
5149,Completed,48660,0.0,574.2,70390-135
5149,Completed,51400,0.0,489.6,70390-135
5149,Completed,54588,0.0,487.8,70390-135
5149,Completed,54915,0.0,483.93,70390-135
5149,Completed,56826,0.0,490.77,70390-135
5149,Completed,59098,0.0,498.6,70390-135
5149,Completed,61631,0.0,565.2,70390-135
5150,Cancelled,40455,0.0,441.0,01311-922
5151,Completed,40460,0.0,891.9,77006-080
5151,Completed,49165,0.0,761.4,77006-080
5152,Failed,40463,42.09,116.89,35573-362
5153,Cancelled,40468,0.0,426.6,74210-030
5154,Completed,40476,0.0,534.0,70854-110
5154,Completed,42151,0.0,706.8,70854-110
5155,Completed,40480,0.0,609.99,11740-000
5155,Completed,58488,0.0,592.0,11740-000
5156,Cancelled,40481,0.0,583.2,04663-900
5156,Completed,40484,0.0,529.2,04663-900
5157,Completed,40483,0.0,446.4,30775-520
5157,Completed,41161,0.0,529.2,30775-520
5157,Completed,50692,0.0,424.8,30775-520
5158,Completed,40499,0.0,3904.0,78048-907
5158,Completed,48099,0.0,1324.0,78048-907
5159,Completed,40513,0.0,534.6,22793-084
5159,Completed,41750,0.0,992.0,22793-084
5159,Completed,42820,0.0,568.8,22793-084
5159,Completed,48665,0.0,568.8,22793-084
5159,Completed,58454,0.0,739.8,22793-084
5160,Completed,40517,0.0,507.98,70687-215
5161,Completed,40522,0.0,404.99,66816-840
5162,Completed,40537,0.0,490.0,04552-000
5163,Completed,40542,0.0,1416.6,03185-050
5164,Completed,40557,0.0,970.0,01423-010
5165,Completed,40578,0.0,431.3,20550-012
5166,Completed,40611,0.0,436.0,74843-170
5166,Completed,59146,0.0,424.8,74843-170
5167,Cancelled,40619,71.69,437.09,05086-010
5168,Cancelled,40629,0.0,1771.2,36500-051
5168,Completed,41500,0.0,1752.0,36500-051
5168,Completed,41625,0.0,470.0,36500-051
5168,Completed,43520,0.0,595.8,36500-051
5168,Cancelled,44244,0.0,451.8,36500-051
5168,Cancelled,44735,36.15,304.35,36500-051
5168,Completed,44736,36.15,304.35,36500-051
5168,Cancelled,45045,0.0,826.2,36500-051
5169,Cancelled,40636,95.31,476.01,05612-060
5169,Completed,48570,0.0,846.0,05612-060
5170,Cancelled,40639,0.0,248.39,74885-664
5171,Failed,40660,87.55,365.55,01153-010
5171,Failed,40677,0.0,798.0,01153-010
5172,Completed,40679,0.0,507.6,96820-454
5172,Completed,41446,0.0,529.2,96820-454
5172,Completed,44633,0.0,1339.2,96820-454
5172,Completed,49100,0.0,2215.8,96820-454
5173,Completed,40682,0.0,629.98,51130-020
5174,Completed,40686,0.0,846.45,07438-560
5175,Cancelled,40688,0.0,704.52,13940-000
5175,Cancelled,42604,214.79,445.19,13940-000
