ID,Status,Transaction ID,Shipping,Total,CEP
3891,Completed,40569,0.0,899.46,98390-000
3891,Completed,55167,0.0,919.8,98390-000
3891,Completed,58211,0.0,532.8,98390-000
3892,Completed,27192,0.0,433.0,36016-390
3892,Completed,44815,0.0,558.0,36016-390
3892,Completed,61426,0.0,732.0,36016-390
3892,Completed,61788,0.0,870.0,36016-390
3894,Completed,27196,0.0,538.0,74120-130
3895,Completed,27206,0.0,402.0,42707-740
3895,Completed,28953,0.0,673.6,42707-740
3897,Completed,27213,81.59,120.39,84040-150
3898,Completed,27227,30.37,128.37,85170-000
3899,Completed,27232,0.0,408.0,88900-045
3900,Completed,27235,0.0,494.0,29055-350
3900,Completed,44865,0.0,496.5,29055-350
3901,Completed,27242,0.0,408.0,14403-111
3901,Completed,27444,0.0,594.0,14403-111
3902,Completed,27259,0.0,420.0,
3903,Completed,27256,0.0,430.4,48607-235
3904,Completed,27268,0.0,1180.0,74215-130
3904,Completed,52840,0.0,442.0,74215-130
3904,Completed,55375,0.0,532.8,74215-130
3905,Completed,27840,0.0,1104.0,41950-310
3906,Completed,27275,0.0,416.0,04038-032
3907,Completed,27280,0.0,1188.0,65901-340
3907,Completed,28019,0.0,634.6,65901-340
3907,Completed,28665,0.0,408.0,65901-340
3907,Completed,30809,0.0,891.0,65901-340
3907,Completed,32986,0.0,1192.46,65901-340
3907,Completed,49774,0.0,637.2,65901-340
3907,Completed,50493,0.0,410.4,65901-340
3907,Completed,50996,0.0,529.2,65901-340
3907,Completed,61845,0.0,561.6,65901-340
3907,Completed,65475,0.0,853.2,65901-340
3909,Completed,27297,33.39,117.39,01153-010
3912,Completed,27328,0.0,403.6,45652-495
3913,Completed,27330,105.43,266.83,58030-230
3914,Completed,27337,0.0,408.0,95900-514
3916,Completed,27343,57.99,351.99,41720-010
3917,Completed,28619,0.0,2827.2,22795-065
3917,Completed,61840,0.0,534.6,22795-065
3918,Completed,27358,0.0,447.0,22250-060
3918,Completed,30536,0.0,427.4,22250-060
3918,Completed,38178,0.0,427.4,22250-060
3918,Completed,39313,0.0,732.06,22250-060
3918,Completed,50836,0.0,460.8,22250-060
3919,Completed,27365,0.0,-646.65,41810-670
3919,Completed,27362,0.0,504.0,41810-670
3920,Completed,27480,0.0,700.0,06710-855
3920,Completed,44949,0.0,474.0,06710-855
3922,Completed,27400,0.0,708.0,90460-110
3923,Completed,27419,0.0,1112.0,07111-000
3923,Completed,62598,39.56,304.16,07111-000
3924,Completed,27421,0.0,490.0,15093-160
3924,Completed,28336,0.0,552.0,15093-160
3924,Completed,29355,0.0,476.2,15093-160
3924,Completed,29738,0.0,430.4,15093-160
3924,Completed,41494,0.0,421.02,15093-160
3925,Completed,27426,0.0,475.0,18035-440
3925,Completed,31936,0.0,696.0,18035-440
3925,Completed,37362,0.0,696.0,18035-440
3926,Completed,27477,78.73,254.73,54759-475
3926,Completed,30277,112.11,292.11,54759-475
3927,Completed,27456,0.0,809.4,04639-040
3929,Completed,27467,0.0,594.0,89202-181
3929,Completed,28775,0.0,610.2,89202-181
3929,Completed,30343,0.0,479.2,89202-181
3929,Completed,42171,0.0,440.1,89202-181
3929,Completed,56213,0.0,410.4,89202-181
3929,Completed,57844,0.0,456.0,89202-181
3929,Completed,58223,0.0,410.4,89202-181
3929,Completed,61809,0.0,460.8,89202-181
3930,Completed,27479,49.29,343.29,11045-200
3933,Completed,27489,0.0,555.4,18035-002
3933,Completed,66329,0.0,478.8,18035-002
3934,Completed,27494,0.0,440.0,34006-083
3934,Completed,29055,0.0,698.0,34006-083
3934,Completed,42302,0.0,436.4,34006-083
3934,Completed,50883,0.0,788.0,34006-083
3935,Completed,27496,0.0,470.0,02460-030
3936,Completed,27498,0.0,606.0,13257-622
3937,Completed,27501,0.0,436.0,30150-050
3942,Completed,27545,0.0,1772.0,05717-170
3942,Completed,30612,0.0,1176.0,05717-170
3942,Completed,47150,0.0,1296.0,05717-170
3942,Completed,49937,0.0,1776.0,05717-170
3942,Completed,50412,0.0,1656.0,05717-170
3942,Completed,51369,0.0,1144.0,05717-170
3942,Completed,54894,0.0,1392.0,05717-170
3942,Completed,60970,0.0,1290.0,05717-170
3942,Completed,64345,0.0,2168.0,05717-170
3943,Completed,27548,0.0,472.0,34006-089
3944,Completed,27555,0.0,424.0,22211-200
3947,Completed,27567,0.0,436.8,04134-110
3948,Completed,27571,0.0,440.0,37472-000
3949,Completed,27582,0.0,516.0,05734-150
3949,Completed,31249,0.0,877.2,05734-150
3949,Completed,65166,0.0,709.2,05734-150
3950,Completed,27590,0.0,828.0,93510-270
3952,Completed,27593,0.0,596.0,22251-030
3952,Completed,29184,0.0,646.0,22251-030
3952,Completed,30526,0.0,598.0,22251-030
3952,Completed,38049,0.0,498.0,22251-030
3953,Completed,27612,63.83,219.83,08780-310
3954,Completed,27622,0.0,2088.0,25970-310
3954,Completed,55964,0.0,594.0,25970-310
3957,Completed,27636,0.0,198.0,74810-100
3957,Completed,31105,0.0,688.0,74810-100
3959,Completed,27653,0.0,2248.0,89035-450
3959,Completed,45013,0.0,978.0,89035-450
3961,Completed,27663,0.0,476.0,30380-600
3961,Completed,38477,0.0,432.0,30380-600
3962,Completed,27704,0.0,415.2,65072-005
