Status,Transaction ID,ID,Shipping,Total
Completed,41158,3542,0.0,2172.0
Completed,41161,5157,0.0,529.2
Cancelled,41171,5243,72.39,471.99
Completed,41177,5244,0.0,552.0
Completed,41181,5245,0.0,828.0
Completed,41188,4973,0.0,582.0
Completed,41200,5246,0.0,469.79
Cancelled,41203,5247,121.51,477.91
Completed,41205,5247,0.0,495.0
Cancelled,41208,5061,236.73,598.53
Completed,41217,5248,0.0,858.0
Failed,41220,4,0.0,460.0
Completed,41226,5249,44.79,275.19
Completed,41229,881,0.0,1584.0
Completed,41230,881,0.0,708.0
Cancelled,41232,5250,0.0,174.6
Completed,41234,5244,0.0,1663.96
Completed,41242,5241,0.0,401.4
Completed,41246,5251,0.0,457.99
Completed,41249,3783,0.0,444.59
Completed,41252,5252,0.0,477.9
Completed,41257,5201,0.0,425.6
Failed,41261,436,0.0,2376.0
Completed,41262,2517,0.0,588.0
Failed,41269,5253,0.0,3580.0
Completed,41272,5254,0.0,1261.8
Completed,41273,5253,0.0,3580.0
Completed,41280,5255,0.0,707.4
Failed,41282,5256,0.0,436.0
Completed,41286,5257,0.0,712.8
Completed,41289,5178,0.0,572.4
Completed,41291,5258,0.0,473.99
Completed,41295,5259,0.0,842.0
Failed,41296,5260,0.0,3336.0
Completed,41299,5261,61.27,450.07
Cancelled,41301,5262,0.0,1380.0
Completed,41304,4876,0.0,792.0
Completed,41306,5263,0.0,1306.8
Completed,41319,5264,0.0,480.6
Cancelled,41320,5265,0.0,491.4
Completed,41322,5256,0.0,436.0
Cancelled,41325,5256,0.0,436.0
Completed,41328,5266,0.0,445.5
Completed,41330,5267,94.17,418.17
Completed,41331,1914,0.0,426.0
Completed,41333,5268,0.0,931.99
Completed,41338,5269,0.0,421.2
Completed,41340,5270,0.0,516.0
Cancelled,41342,5271,133.79,533.39
Completed,41344,5272,0.0,480.0
Completed,41349,5273,15.0,360.6
Completed,41354,4950,15.0,1191.0
Completed,41356,4986,0.0,496.0
Completed,41361,5274,0.0,463.98
Failed,41365,5097,0.0,2938.0
Failed,41369,5275,0.0,1472.0
Cancelled,41374,3278,0.0,2804.4
Completed,41378,3448,0.0,447.78
Completed,41386,5276,0.0,1100.0
Completed,41390,5277,42.85,170.85
Completed,41392,5278,0.0,2194.0
Completed,41395,5279,0.0,1296.0
Completed,41401,1262,0.0,871.2
Completed,41402,5280,148.53,540.93
Completed,41404,5281,35.81,142.01
Completed,41408,5282,0.0,408.51
Completed,41410,5283,0.0,849.6
Completed,41414,1010,0.0,464.0
Completed,41415,4610,0.0,577.8
Failed,41424,3569,0.0,588.0
Completed,41428,4926,0.0,490.0
Cancelled,41432,2363,0.0,459.0
Cancelled,41434,5284,0.0,764.0
Cancelled,41438,5285,0.0,565.2
Completed,41440,5127,0.0,428.4
Pending,41441,5285,0.0,588.0
Completed,41442,5286,51.07,259.87
Completed,41446,5172,0.0,529.2
Completed,41448,5287,0.0,546.12
Completed,41453,5288,0.0,206.0
Completed,41454,5289,15.0,391.0
Cancelled,41456,818,0.0,835.2
Completed,41459,818,0.0,835.2
Failed,41460,5290,0.0,528.0
Completed,41462,4786,0.0,412.0
Completed,41468,3968,0.0,480.99
Cancelled,41472,890,0.0,529.2
Completed,41473,890,0.0,529.2
Failed,41481,5291,15.0,313.5
Completed,41484,5142,0.0,554.4
Cancelled,41486,958,157.99,557.59
Cancelled,41487,958,157.99,557.59
Completed,41490,5285,0.0,504.0
Completed,41494,3924,0.0,421.02
Completed,41496,3837,0.0,502.0
Completed,41498,5292,0.0,564.0
Completed,41500,5168,0.0,1752.0
Cancelled,41503,5293,0.0,534.6
Completed,41508,5294,46.61,262.61
Cancelled,41511,5099,0.0,1079.89
Completed,41512,5099,0.0,1079.89
Cancelled,41518,4252,0.0,3002.4
Completed,41521,5126,0.0,1086.84
Completed,41523,5295,0.0,473.0
Cancelled,41526,3900,115.99,491.29
Completed,41532,2245,0.0,1459.8
Completed,41539,4134,0.0,612.0
Completed,41543,993,0.0,980.0
Completed,41545,5296,0.0,950.4
Completed,41547,5297,15.0,73.0
Completed,41551,5298,0.0,950.6
Completed,41553,5299,0.0,1256.4
Completed,41565,5300,0.0,466.0
Completed,41566,4571,0.0,431.6
Completed,41569,5301,0.0,582.0
Completed,41582,5302,36.17,160.37
Completed,41584,5303,0.0,513.99
Completed,41587,5304,0.0,1256.4
Completed,41590,5015,0.0,507.58
Completed,41593,5184,0.0,451.79
Cancelled,41597,5065,0.0,534.6
Completed,41602,5305,0.0,583.2
Cancelled,41610,5284,0.0,764.0
Cancelled,41615,5284,0.0,564.0
Completed,41619,5306,0.0,1152.0
Completed,41620,1833,0.0,402.0
Completed,41621,5307,0.0,594.0
Completed,41625,5168,0.0,470.0
Completed,41627,4183,0.0,551.6
Completed,41630,804,0.0,533.9
Completed,41631,1604,0.0,868.0
Cancelled,41635,5308,0.0,716.4
Cancelled,41637,47,0.0,583.2
Cancelled,41639,5021,0.0,446.4
Completed,41641,4422,0.0,627.12
Cancelled,41647,4880,0.0,511.2
Completed,41648,2461,0.0,427.99
Completed,41649,4880,0.0,405.0
Completed,41666,5042,0.0,848.0
Completed,41669,5309,0.0,503.0
Failed,41672,5310,232.99,722.99
Completed,41674,205,15.0,279.0
Completed,41678,5311,15.0,252.6
Completed,41681,845,0.0,484.0
Cancelled,41685,5028,122.17,510.97
Completed,41691,5312,0.0,430.02
Cancelled,41695,5313,349.89,730.32
Completed,41697,5314,0.0,415.8
Cancelled,41698,5313,86.75,139.67
Pending,41706,5315,50.05,248.05
Cancelled,41707,5126,0.0,2446.2
Failed,41715,5316,108.47,372.47
Completed,41716,5298,0.0,490.0
Cancelled,41718,5317,15.0,398.22
Cancelled,41722,4976,0.0,1263.6
Completed,41723,4976,0.0,1263.6
Cancelled,41726,5318,0.0,423.72
Failed,41732,5319,0.0,600.38
Completed,41739,5320,0.0,428.0
Completed,41740,4951,0.0,489.59
Completed,41749,5321,15.0,376.8
Completed,41750,5159,0.0,992.0
Completed,41756,5322,0.0,495.0
Completed,41758,5315,0.0,454.8
Completed,41763,5323,35.63,132.83
Cancelled,41769,5324,0.0,1756.0
Completed,41770,5324,0.0,1756.0
Completed,41775,669,83.39,422.0
Completed,41779,1055,0.0,548.72
Completed,41781,5325,0.0,576.0
Cancelled,41784,5326,0.0,691.2
Completed,41788,2877,0.0,415.8
Completed,41790,5327,31.41,92.61
Completed,41793,5328,0.0,491.4
Cancelled,41801,5329,82.09,202.06
Completed,41803,5329,82.09,202.06
Cancelled,41808,709,0.0,518.4
Pending,41812,5330,0.0,518.4
Completed,41815,5331,15.0,85.2
Cancelled,41818,2644,0.0,712.77
Completed,41821,5332,0.0,403.2
Completed,41823,5333,15.0,223.8
Cancelled,41827,5334,0.0,507.6
Completed,41829,5335,117.77,286.79
Cancelled,41832,1807,0.0,453.6
Completed,41833,1807,0.0,453.6
Completed,41836,5336,0.0,402.3
Completed,41839,5337,0.0,1432.8
Cancelled,41844,5338,0.0,1478.7
Completed,41847,4538,15.0,120.57
Completed,41849,5326,0.0,940.5
Cancelled,41852,5339,0.0,637.2
Completed,41860,5204,0.0,718.2
Cancelled,41861,5340,193.85,591.65
Completed,41863,5230,0.0,554.4
Completed,41866,5341,0.0,554.4
Completed,41867,709,0.0,518.4
Cancelled,41873,5032,86.91,148.11
Completed,41874,1112,0.0,4570.2
Cancelled,41877,5342,95.35,478.39
Completed,41879,47,0.0,583.2
Completed,41880,5342,0.0,425.6
Completed,41882,5343,0.0,492.0
Cancelled,41889,5284,0.0,416.0
Completed,41890,5344,0.0,1960.0
Cancelled,41891,1049,0.0,432.0
Cancelled,41896,2804,0.0,513.0
Completed,41900,4652,35.67,134.67
Completed,41901,5345,0.0,465.0
Cancelled,41907,3470,41.51,102.71
Cancelled,41908,3470,0.0,612.0
Completed,41913,2804,0.0,513.0
Cancelled,41925,5346,0.0,487.78
Completed,41929,5347,0.0,490.0
Completed,41936,5348,0.0,478.79
Cancelled,41940,2441,157.91,553.91
Completed,41942,4996,0.0,441.9
Completed,41946,5349,0.0,737.99
Completed,41949,5350,36.51,177.51
Pending,41951,5351,87.15,345.15
Cancelled,41953,5351,86.63,318.83
Completed,41955,5351,550.55,1943.75
Cancelled,41960,5352,0.0,676.4
Completed,41968,5074,0.0,529.2
Completed,41979,5353,0.0,421.16
Completed,41989,5354,0.0,446.4
Completed,41992,3998,0.0,1216.0
Completed,41998,5355,0.0,800.0
Completed,42005,5356,0.0,594.0
Cancelled,42007,5357,0.0,489.6
Completed,42016,5358,0.0,1040.0
Completed,42020,3784,0.0,747.9
Cancelled,42022,5359,0.0,583.2
Completed,42029,234,0.0,490.0
Completed,42030,5359,0.0,534.6
Refunded,42031,5359,0.0,594.0
Completed,42197,5359,0.0,-594.0
Completed,42034,5360,0.0,441.0
Completed,42042,5361,15.0,339.0
Completed,42048,281,0.0,748.0
Cancelled,42052,5362,31.99,121.98
Cancelled,42056,3759,348.57,747.44
Cancelled,42057,3759,0.0,496.07
Completed,42059,1555,0.0,462.0
Failed,42061,5363,641.39,5581.39
Cancelled,42063,5364,0.0,540.0
Completed,42068,5365,0.0,496.8
Cancelled,42071,5135,0.0,545.4
Completed,42074,5366,0.0,1588.0
Completed,42078,5367,0.0,1234.4
Completed,42080,4962,0.0,421.8
Completed,42081,467,0.0,2664.0
Completed,42084,1370,0.0,754.0
Failed,42085,3738,0.0,576.0
Completed,42089,5368,95.15,467.75
Completed,42093,4407,0.0,1014.0
Completed,42096,5199,0.0,408.6
Cancelled,42098,5369,58.73,181.13
Completed,42100,4970,0.0,414.0
Cancelled,42102,5370,0.0,477.0
Completed,42106,2848,0.0,658.0
Cancelled,42110,4001,36.17,160.37
Cancelled,42115,5371,193.25,575.75
Completed,42120,5372,0.0,412.74
Cancelled,42124,5373,0.0,415.8
Completed,42131,5374,0.0,518.0
Completed,42132,5375,35.69,135.68
Completed,42134,4688,0.0,421.2
Completed,42135,5249,0.0,480.6
Completed,42138,5376,0.0,574.2
Cancelled,42141,5377,254.19,524.16
Completed,42147,5378,0.0,532.8
Completed,42151,5154,0.0,706.8
Completed,42154,5370,0.0,649.8
Completed,42155,4384,0.0,417.3
Completed,42158,5379,0.0,517.75
Cancelled,42160,5380,204.57,388.17
Cancelled,42163,1589,0.0,1015.2
Completed,42165,1589,0.0,1560.0
Completed,42166,5377,0.0,563.36
Cancelled,42170,3929,0.0,440.1
Completed,42171,3929,0.0,440.1
Completed,42174,5381,15.0,292.2
Completed,42180,5055,57.05,235.25
Completed,42182,5382,15.0,137.4
Completed,42187,5242,69.19,309.19
Completed,42195,4028,0.0,853.2
Refunded,42206,4225,0.0,1229.99
Completed,42219,4225,0.0,-1229.99
Completed,42207,1168,0.0,449.96
Failed,42208,3738,0.0,576.0
Cancelled,42209,5383,0.0,436.0
Completed,42211,4252,0.0,3002.4
Completed,42214,5384,0.0,1632.6
Completed,42216,2286,0.0,924.0
Completed,42227,2487,15.0,156.0
Pending,42229,2058,0.0,698.4
Pending,42230,2058,0.0,776.0
Completed,42235,4951,0.0,630.0
Completed,42238,5385,0.0,698.4
Cancelled,42243,3738,0.0,518.4
Cancelled,42249,3225,0.0,963.0
Cancelled,42251,1717,0.0,1231.2
Cancelled,42256,5383,0.0,436.0
Cancelled,42257,2058,0.0,698.4
Completed,42259,4132,0.0,1352.0
Completed,42260,5383,0.0,436.0
Completed,42261,2058,0.0,719.0
Cancelled,42262,3670,0.0,2009.6
Cancelled,42266,5386,35.49,125.48
Completed,42271,2758,0.0,490.0
Completed,42272,2604,0.0,1008.0
Completed,42277,5387,0.0,444.6
Completed,42281,5388,0.0,441.0
Cancelled,42283,5389,0.0,662.4
Completed,42289,3453,0.0,864.0
Cancelled,42297,399,0.0,666.0
Completed,42302,3934,0.0,436.4
Completed,42307,5390,0.0,705.6
Completed,42316,5391,0.0,244.8
Failed,42324,1424,0.0,948.0
Completed,42326,5392,0.0,3664.8
Completed,42329,5116,0.0,588.6
Cancelled,42335,4078,83.21,259.61
Completed,42338,3787,0.0,445.4
Cancelled,42340,4940,15.0,389.4
Cancelled,42341,4940,0.0,421.2
Completed,42346,5393,0.0,2383.2
Completed,42348,5394,0.0,425.6
Completed,42351,4573,0.0,731.99
Completed,42353,4616,0.0,1080.0
Completed,42357,5395,0.0,2067.2
Completed,42359,5051,38.65,286.65
Failed,42361,5389,0.0,736.0
Completed,42367,1717,0.0,1231.2
Failed,42378,4926,15.0,407.0
Completed,42379,5396,0.0,426.6
Completed,42382,5397,0.0,588.0
Completed,42384,4790,0.0,407.99
Failed,42389,5398,0.0,874.99
Completed,42391,2638,0.0,475.2
Completed,42399,5399,0.0,400.32
Completed,42401,5400,0.0,504.0
Cancelled,42404,5401,41.33,93.53
Completed,42406,5402,0.0,504.0
Cancelled,42409,5283,0.0,1000.8
Completed,42410,5021,0.0,1772.0
Completed,42414,5403,0.0,448.4
Completed,42422,197,0.0,568.8
Completed,42429,5404,0.0,583.2
Completed,42433,5405,0.0,678.0
Completed,42436,5406,0.0,966.0
Completed,42437,4863,0.0,795.6
Completed,42447,315,15.0,214.98
Completed,42449,5110,0.0,392.0
Completed,42452,5407,34.57,78.57
Cancelled,42456,5408,0.0,622.8
Completed,42459,5409,0.0,421.2
Cancelled,42460,5223,0.0,405.0
Completed,42470,4816,0.0,685.7
Completed,42472,5410,0.0,600.4
Completed,42475,456,0.0,493.2
Completed,42476,3278,0.0,972.0
Completed,42481,5010,0.0,705.99
Completed,42485,5411,0.0,511.2
Completed,42491,5412,0.0,753.98
Completed,42496,5413,15.0,247.2
Cancelled,42499,5028,35.63,132.83
Completed,42504,5414,0.0,1701.0
Failed,42506,5415,0.0,4188.0
Completed,42508,5416,0.0,556.0
Completed,42513,5417,0.0,1128.0
Completed,42516,1284,0.0,474.0
Cancelled,42517,5418,122.17,510.97
Completed,42518,5418,0.0,432.0
Completed,42522,5419,74.23,466.23
Cancelled,42527,4853,0.0,529.2
Cancelled,42530,5371,0.0,479.0
Cancelled,42536,5420,0.0,929.99
Completed,42540,5421,0.0,530.99
Cancelled,42541,2644,0.0,649.78
Cancelled,42545,2682,0.0,885.6
Completed,42546,4210,0.0,624.0
Completed,42551,5422,0.0,1112.0
Completed,42553,4064,0.0,529.2
Completed,42557,3693,0.0,2088.0
Completed,42560,5423,0.0,473.4
Completed,42561,3247,0.0,597.6
Cancelled,42563,5424,90.83,247.43
Completed,42574,3278,0.0,676.8
Completed,42576,4340,0.0,644.4
Completed,42578,3278,0.0,554.4
Completed,42583,5425,15.0,133.8
Cancelled,42586,5426,148.69,508.65
Cancelled,42587,5426,0.0,449.96
Completed,42593,5427,0.0,568.8
Completed,42594,5254,0.0,1841.4
Completed,42599,5408,0.0,604.8
Cancelled,42604,5175,214.79,445.19
Cancelled,42605,5428,0.0,529.2
Cancelled,42611,5175,0.0,423.0
Completed,42613,5244,0.0,948.0
Cancelled,42616,5429,121.87,495.91
Completed,42621,2613,0.0,459.8
Completed,42623,5430,15.0,133.0
Completed,42625,1348,0.0,774.0
Cancelled,42627,5431,192.93,560.13
Completed,42632,5432,0.0,583.2
Completed,42635,5433,0.0,487.79
Completed,42640,4941,0.0,412.0
Cancelled,42641,5434,95.33,476.93
Completed,42643,5434,0.0,417.6
Completed,42645,5435,0.0,586.44
Completed,42647,5436,0.0,680.4
Completed,42651,5437,0.0,435.6
Cancelled,42657,4064,283.13,670.13
Completed,42661,4248,0.0,1039.32
Cancelled,42663,5438,0.0,435.6
Completed,42665,5438,0.0,435.6
Completed,42669,5298,0.0,687.0
Completed,42673,5439,0.0,1341.0
Completed,42679,5440,0.0,572.0
Completed,42684,5441,0.0,738.0
Cancelled,42685,5440,0.0,437.4
Completed,42689,5442,0.0,480.6
Cancelled,42700,5443,190.77,449.97
Failed,42702,5415,0.0,4188.0
Cancelled,42716,5444,122.17,510.97
Completed,42720,3478,0.0,648.0
Completed,42729,5445,0.0,402.0
Completed,42732,536,0.0,408.59
Completed,42733,5446,0.0,490.0
Completed,42735,5447,0.0,512.0
Completed,42739,4928,0.0,696.0
Completed,42742,5448,0.0,1029.6
Completed,42744,369,0.0,553.1
Completed,42750,5449,0.0,446.4
Completed,42763,3227,0.0,579.0
Completed,42766,5450,0.0,689.6
Completed,42772,5451,0.0,991.78
Completed,42779,5452,0.0,1532.0
Completed,42782,4262,0.0,1344.6
Completed,42785,5453,0.0,668.7
Completed,42789,5454,0.0,4472.0
Cancelled,42790,5455,0.0,421.2
Completed,42799,5456,0.0,1042.2
Cancelled,42801,5457,0.0,464.4
Completed,42805,5458,0.0,468.0
Cancelled,42809,5459,38.69,288.89
Completed,42814,5460,0.0,618.0
Completed,42817,5461,0.0,495.0
Completed,42820,5159,0.0,568.8
Completed,42822,2290,0.0,761.4
Completed,42825,5462,0.0,3769.2
Cancelled,42828,5463,15.0,367.8
Completed,42829,5463,0.0,450.0
Cancelled,42831,5464,92.09,311.69
Cancelled,42834,5465,0.0,513.9
Completed,42838,5466,0.0,1393.2
Completed,42841,4329,0.0,543.6
Completed,42844,5108,0.0,417.6
Completed,42848,5467,15.0,1319.99
Completed,42851,5127,0.0,428.4
Completed,42852,183,0.0,532.8
Cancelled,42857,5468,84.31,465.01
Completed,42864,4851,0.0,1392.0
Completed,42871,5095,0.0,687.96
Completed,42873,5300,0.0,465.98
Completed,42877,2365,0.0,2648.0
Completed,42879,4738,15.0,378.6
Cancelled,42886,5469,0.0,404.82
Completed,42888,5286,51.07,259.87
Completed,42894,5470,0.0,449.9
Completed,42897,5471,0.0,518.4
Completed,42898,5472,0.0,436.0
Completed,42902,4814,0.0,462.0
Completed,42904,3068,0.0,637.2
Cancelled,42906,1513,0.0,421.2
Completed,42911,5473,0.0,772.38
Completed,42921,5474,0.0,619.2
Completed,42924,5475,0.0,507.6
Completed,42925,538,0.0,464.4
Cancelled,42927,5476,118.27,312.67
Completed,42936,5477,0.0,410.4
Cancelled,42939,5458,112.71,323.31
Completed,42941,4100,0.0,921.6
Completed,42943,5478,0.0,470.0
Completed,42950,4953,15.0,860.64
Completed,42953,5479,0.0,1288.2
Cancelled,42957,5095,0.0,582.12
Completed,42958,5095,0.0,635.04
Completed,42962,1844,0.0,786.24
Completed,42972,5480,0.0,410.4
Completed,42981,572,0.0,431.82
Completed,42983,2297,0.0,451.8
Completed,42986,5481,0.0,488.8
Completed,42990,5482,0.0,468.0
Completed,42996,1208,0.0,594.18
Cancelled,43006,3885,0.0,421.2
Completed,43010,5088,0.0,421.2
Completed,43017,3738,0.0,518.4
Pending,43022,5483,15.0,263.0
Completed,43029,3980,64.85,402.35
Cancelled,43037,5484,0.0,158.4
Completed,43038,5485,0.0,423.0
Completed,43040,5486,0.0,514.0
Completed,43045,757,0.0,410.4
Completed,43054,3726,0.0,447.0
Completed,43056,5095,0.0,635.04
Cancelled,43057,5095,0.0,635.04
Cancelled,43063,895,0.0,449.96
Completed,43066,5487,0.0,570.6
Completed,43070,5112,15.0,459.0
Completed,43071,5488,0.0,424.8
Completed,43075,5484,0.0,475.2
Completed,43080,5489,0.0,421.2
Completed,43081,5490,0.0,512.0
Completed,43084,5491,0.0,1436.4
Completed,43088,2800,0.0,2270.0
Completed,43089,5490,37.05,205.05
Completed,65912,5492,0.0,1317.6
Completed,43090,5493,0.0,613.98
Completed,43091,5490,35.65,133.65
Cancelled,43094,5494,84.15,456.75
Completed,43095,5494,0.0,414.0
Completed,43096,5427,0.0,559.8
Cancelled,43099,5495,0.0,539.64
Completed,43101,5495,0.0,703.62
Completed,43103,5496,0.0,464.4
Failed,43107,5236,15.0,255.0
Completed,43110,4904,0.0,1146.6
Completed,43113,5497,35.45,123.45
Completed,43117,2747,0.0,882.0
Completed,43119,5498,0.0,441.0
Refunded,43126,3633,0.0,375.99
Completed,43730,3633,0.0,-375.99
Completed,43134,5499,0.0,449.6
Completed,43136,4070,0.0,1191.8
Completed,43141,2952,0.0,1350.5
Completed,43145,5500,0.0,3628.77
Completed,43148,5501,0.0,525.6
Cancelled,43157,4610,54.09,453.69
Completed,43160,5502,74.17,462.97
Completed,43161,5503,34.87,93.67
Completed,43174,5504,244.39,989.59
Completed,43177,4853,0.0,1428.84
Completed,43178,5406,0.0,1699.2
Completed,43181,5502,0.0,522.0
Completed,43182,5505,15.0,279.6
Completed,43195,4655,0.0,864.0
Cancelled,43201,5506,0.0,443.7
Completed,43202,4060,0.0,1008.0
Completed,43207,5507,0.0,495.0
Completed,43209,3163,0.0,487.8
Completed,43212,5508,0.0,449.96
Completed,43220,5509,0.0,442.0
Cancelled,43224,3587,0.0,426.6
Completed,43225,1729,0.0,597.38
Completed,43227,4562,0.0,1000.0
Completed,43231,248,0.0,1931.96
Completed,43236,3026,0.0,1305.99
Cancelled,43239,5510,0.0,1879.2
Cancelled,43240,5511,0.0,980.0
Cancelled,43248,5026,160.99,520.99
Completed,43252,5457,0.0,928.8
Cancelled,43253,5512,0.0,415.62
Completed,43262,5513,154.39,374.39
Completed,43267,5348,0.0,408.59
Cancelled,43269,4610,0.0,514.8
Cancelled,43274,2441,157.91,553.91
Completed,43278,72,0.0,745.2
Completed,43284,1829,0.0,419.4
Completed,43288,5514,0.0,745.2
Cancelled,43291,2638,76.45,449.05
Cancelled,43294,4977,15.0,76.2
Cancelled,43296,5515,0.0,25.2
Cancelled,43299,4733,0.0,25.2
Cancelled,43301,1,15.0,184.2
Cancelled,43305,5516,31.45,74.65
Completed,43316,1410,0.0,512.0
Cancelled,43318,5428,0.0,867.6
Completed,43324,5517,37.65,235.65
Completed,43326,5428,0.0,867.6
Completed,43340,11,0.0,528.0
Completed,43344,5518,0.0,928.8
Completed,43345,5519,63.99,448.65
Completed,43348,5026,0.0,633.6
Completed,43349,189,0.0,792.0
Refunded,43353,5037,0.0,470.0
Completed,43381,5037,0.0,-470.0
Completed,43356,5520,0.0,680.4
Cancelled,43359,5521,15.0,85.2
Failed,43367,5522,0.0,568.0
Completed,43384,5037,0.0,423.0
Completed,43385,5021,0.0,1071.0
Completed,43387,5523,0.0,484.5
Cancelled,43390,5049,192.95,561.32
Completed,43393,3154,0.0,437.4
Completed,43399,5524,0.0,1452.59
Completed,43405,927,0.0,1160.0
Cancelled,43409,1886,0.0,1411.2
Completed,43411,633,0.0,441.0
Completed,43428,5525,0.0,615.6
Completed,43429,2654,0.0,595.8
Completed,43432,2638,0.0,424.8
Completed,43433,5526,0.0,414.2
Completed,43436,4038,0.0,426.0
Completed,43442,4638,0.0,441.0
Completed,43444,5192,0.0,442.0
Completed,43446,2794,0.0,626.4
Completed,43450,5527,0.0,967.98
Completed,43462,5528,0.0,491.97
Completed,43475,3163,0.0,466.2
Completed,43479,5529,0.0,1987.2
Completed,43481,3278,0.0,712.8
Completed,43482,5530,0.0,1189.8
Cancelled,43484,1886,0.0,1411.2
Completed,43485,1886,0.0,1568.0
Completed,43496,5531,0.0,1518.0
Completed,43498,2762,0.0,524.0
Completed,43502,5532,0.0,456.0
Cancelled,43504,794,0.0,333.0
Failed,43508,5533,0.0,400.9
Completed,43512,890,0.0,421.2
Cancelled,43518,5534,0.0,399.6
Completed,43520,5168,0.0,595.8
Failed,43524,5533,0.0,422.0
Completed,43526,4871,0.0,556.2
Cancelled,43529,5535,0.0,1038.6
Completed,43532,5536,0.0,1020.0
Cancelled,43539,5518,0.0,460.8
Completed,43545,5537,0.0,403.2
Failed,43548,5538,0.0,474.0
Failed,43550,5538,0.0,474.0
Completed,43553,5539,0.0,628.2
Completed,43555,4096,0.0,674.28
Completed,43558,40,0.0,381.06
Completed,43562,4248,0.0,800.96
Cancelled,43564,5211,206.77,471.37
Cancelled,43568,5540,0.0,2376.0
Completed,43570,5541,0.0,363.6
Completed,43574,5542,15.0,295.8
Completed,43576,4575,0.0,908.5
Completed,43577,5298,0.0,450.0
Completed,43578,5543,0.0,583.2
Completed,43581,5544,0.0,684.0
Completed,43587,5545,0.0,1032.0
Completed,43589,2955,35.85,143.85
Completed,43592,5546,0.0,2872.8
Completed,43603,5547,0.0,1294.0
Completed,43609,3327,0.0,1344.0
Completed,43611,5548,0.0,790.0
Completed,43614,5549,0.0,2208.0
Completed,43618,5550,0.0,1252.8
Completed,43620,1547,0.0,401.94
Completed,43624,5551,0.0,5356.8
Completed,43627,1777,0.0,460.8
Completed,43630,5552,0.0,482.0
Completed,43633,5280,0.0,388.44
Completed,43638,5303,0.0,432.0
Completed,43645,5553,0.0,431.1
Cancelled,43647,4598,0.0,401.39
Completed,43651,4384,0.0,1104.0
Completed,43653,1272,105.53,350.33
Cancelled,43655,2718,0.0,460.8
Cancelled,43656,5554,0.0,1015.15
Completed,43661,5555,0.0,423.0
Completed,43664,691,0.0,1332.0
Cancelled,43667,5554,0.0,734.4
Completed,43669,5004,0.0,1069.99
Completed,43671,100,0.0,807.84
Cancelled,43674,5556,34.97,92.57
Cancelled,43676,5557,704.03,1020.83
Completed,43677,5049,0.0,416.1
Cancelled,43679,5558,41.39,90.89
Completed,43681,4865,0.0,592.0
Completed,43686,5559,0.0,538.0
Completed,43690,5560,0.0,592.0
Completed,43693,5561,0.0,571.99
Completed,43697,5562,0.0,1571.4
Completed,43699,5563,0.0,754.2
Cancelled,43705,137,0.0,441.0
Cancelled,43708,2146,0.0,554.4
Completed,43710,5564,0.0,500.4
Completed,43716,5565,0.0,1377.4
Completed,43718,4963,0.0,709.2
Completed,43721,4646,0.0,441.0
Completed,43723,4841,0.0,502.2
Completed,43725,5249,69.51,299.91
Completed,43732,1717,0.0,2462.4
Completed,43737,958,0.0,448.0
Cancelled,43740,5566,0.0,1268.98
Completed,43741,5535,0.0,986.4
Completed,43744,5567,0.0,441.0
Cancelled,43752,5566,0.0,808.18
Completed,43755,5566,0.0,808.18
Cancelled,43759,5568,34.25,365.45
Completed,43765,198,0.0,477.0
Completed,43774,5569,0.0,642.6
Completed,43776,5570,191.37,550.77
Completed,43780,5021,0.0,444.6
Completed,43787,5255,0.0,872.0
Completed,43789,5571,0.0,826.2
Completed,43792,5572,0.0,475.2
Cancelled,43795,1944,0.0,901.98
Cancelled,43798,5573,0.0,444.6
Completed,43801,5528,0.0,470.0
Completed,43802,5573,0.0,532.8
Completed,43805,5037,0.0,441.0
Completed,43807,5554,0.0,599.94
Failed,43809,5574,130.05,288.05
Completed,43811,5388,0.0,405.0
Completed,43820,5088,0.0,698.4
Completed,43822,5575,0.0,528.39
Completed,43826,5576,0.0,444.0
Completed,43829,5577,0.0,379.8
Completed,43838,2818,0.0,888.0
Completed,43841,5389,0.0,662.4
Completed,43863,5578,0.0,474.0
Completed,43871,5579,0.0,1069.2
Completed,43873,5580,0.0,406.8
Completed,43874,1060,0.0,466.2
Completed,43876,5529,0.0,6512.4
Completed,43879,5581,0.0,518.4
Completed,43882,5178,0.0,507.6
Cancelled,43883,5582,0.0,1472.4
Completed,43886,5583,0.0,583.2
Completed,43887,205,0.0,481.98
Completed,43888,3574,0.0,512.42
Completed,43889,5584,0.0,409.32
Completed,43890,5585,0.0,437.76
Completed,43891,3443,0.0,538.2
Completed,43892,5586,0.0,1038.0
Cancelled,43893,4610,0.0,462.6
Completed,43894,5587,0.0,1684.8
Completed,43896,5582,0.0,1516.0
Completed,43897,3587,0.0,426.6
Cancelled,43898,5588,50.07,229.17
Completed,43899,5589,0.0,711.0
Completed,43900,4610,0.0,498.6
Cancelled,43901,5590,0.0,1058.4
Completed,43902,5590,0.0,529.2
Completed,43903,5591,15.0,176.9
Completed,43904,5590,0.0,529.2
Completed,43905,3100,0.0,709.2
Completed,43906,5592,0.0,640.0
Completed,43910,5593,0.0,525.6
Completed,43911,5594,0.0,478.0
Failed,43912,5595,0.0,998.0
Completed,43913,4628,0.0,414.0
Completed,43914,1341,0.0,588.0
Cancelled,43915,5273,15.0,231.0
