ID;CEP
5374;86058-116
5375;05445-000
5376;05044-050
5377;04002-003
5378;41820-340
5379;44085-370
5380;89580-000
5381;70274-050
5382;70735-030
5383;05051-000
5384;71680-614
5385;04149-120
5386;69058-030
5387;29090-060
5388;04533-080
5389;37701-238
5390;04738-001
5391;05013-000
5392;22641-310
5393;04362-020
5394;87020-030
5395;04602-000
5396;47850-000
5397;89820-000
5398;35500-069
5399;06470-220
5400;44077-350
5401;58045-010
5402;01423-001
5403;22030-010
5404;97015-040
5405;37800-000
5406;71630-045
5407;22780-600
5408;59014-100
5409;93510-340
5410;58410-160
5411;40150-390
5412;70756-060
5413;70273-010
5414;78890-000
5415;01316-010
5416;13465-571
5417;04509-001
5418;22440-032
5419;29165-913
5420;04514-001
5421;70686-710
5422;88015-701
5423;04510-001
5424;09619-110
5425;70673-406
5426;91330-330
5427;22081-041
5428;04662-002
5429;13272-400
5430;70330-110
5431;09040-011
5432;13216-718
5433;22470-040
5434;22790-863
5435;30315-560
5436;82630-494
5437;14540-000
5438;22241-310
5439;01456-000
5440;41701-015
5441;20520-202
5442;14170-760
5443;22461-200
5444;22471-003
5445;01244-001
5446;38400-656
5447;30160-042
5448;01446-010
5449;04014-011
5450;22631-390
5451;13341-623
5452;35430-225
5453;30310-150
5454;05455-040
5455;07093-090
5456;01424-001
5457;22280-020
5458;51011-000
5459;13218-882
5460;37012-040
5461;30140-081
5462;88053-315
5463;74810-170
5464;05409-001
5465;71745-611
5466;01249-030
5467;74823-130
5468;30320-290
5469;19050-310
5470;60824-010
5471;29057-630
5472;84600-140
5473;74884-563
5474;22776-070
5475;05442-090
5476;14600-000
5477;65907-512
5478;05705-170
5479;93030-270
5480;13287-058
5481;74680-510
5482;30140-076
5483;65075-090
5484;74180-081
5485;64049-630
5486;64052-360
5487;78061-312
5488;77026-005
5489;30220-110
5490;09560-500
5491;88330-030
5492;88061-300
5493;70237-120
5494;30220-060
5495;79037-120
5496;78061-312
5497;20521-160
5498;04530-001
5499;04613-030
5500;01452-000
5501;04538-083
5502;90460-080
5503;05019-000
5504;80240-000
5505;74673-520
5506;60165-270
5507;04705-080
5508;05025-010
5509;11676-230
5510;74150-270
5511;13187-143
5512;14021-684
5513;13450-327
5514;38412-639
5515;74610-070
5516;07150-010
5517;22241-125
5518;11030-220
5519;32672-015
5520;70670-210
5521;74884-585
5522;70275-030
5523;28614-140
5524;22793-084
5525;79003-020
5526;32371-570
5527;79040-610
5528;25755-120
5529;34006-083
5530;71660-010
5531;13211-540
5532;76822-320
5533;22081-025
5534;22621-120
5535;22775-046
5536;16052-900
5537;11679-900
5538;64052-360
5539;04602-004
5540;83840-000
5541;37160-000
5542;70686-190
5543;06544-072
5544;04120-090
5545;81200-100
5546;01411-010
5547;30180-121
5548;22793-329
5549;34006-200
5550;29375-000
5551;06543-260
5552;06351-170
5553;70756-120
5554;86165-000
5555;12490-000
5556;21042-000
5557;22641-600
5558;76801-917
5559;26216-090
5560;41760-035
5561;36500-051
5562;44077-340
5563;13257-130
5564;06454-080
5565;22641-700
5566;13401-785
5567;11030-510
5568;71919-360
5569;74815-700
5570;22641-004
5571;74215-140
5572;36030-713
5573;45810-000
5574;65980-000
5575;30315-520
5576;88970-000
5577;22745-055
5578;04512-001
5579;06454-080
5580;30380-610
5581;87770-000
5582;59012-320
5583;07064-060
5584;71100-155
5585;22410-000
5586;59014-060
5587;14160-120
5588;02034-010
5589;38300-124
5590;44700-000
5591;70675-504
5592;13417-440
5593;97700-085
5594;42709-190
5595;06715-615
5596;04564-000
5597;79002-321
5598;05016-000
5599;63500-050
5600;99010-022
5601;48800-000
5602;29101-250
5603;30330-240
5604;37551-080
5605;03227-150
5606;74215-210
5607;04088-002
5608;59020-055
5609;22251-030
5610;35500-001
5611;04671-160
5612;05019-000
5613;72233-007
5614;24230-541
5615;34007-206
5616;24360-360
5617;71515-050
5618;05082-001
5619;68554-400
5620;34006-083
5621;70355-070
5622;07622-320
5623;74680-225
5624;86061-060
5625;89010-630
5626;01321-001
5627;13660-118
5628;86058-100
5629;80240-190
5630;18040-325
5631;30160-032
5632;78250-000
5633;65071-550
5634;17207-024
5635;05427-100
5636;52060-590
5637;13070-770
5638;30310-680
5639;05011-001
5640;30180-160
5641;97015-040
5642;65077-554
5643;74680-240
5644;22430-210
5645;93030-020
5646;70292-020
5647;70275-110
5648;39400-807
5649;04512-051
5650;22745-004
5651;74290-100
5652;60165-121
5653;64053-070
5654;13312-404
5655;04130-010
5656;22241-090
5657;01455-110
5658;74363-780
5659;04102-002
5660;04816-000
5661;04031-050
5662;30575-265
5663;86360-000
5664;04546-044
5665;03122-010
5666;88820-000
5667;04618-032
5668;51111-000
5669;36202-290
5670;74884-637
5671;74230-030
5672;74810-150
5673;86058-164
5674;71540-092
5675;30310-400
5676;74884-547
5677;05085-000
5678;04513-080
5679;76820-886
5680;74093-020
5681;69060-085
5682;36021-570
5683;88052-400
5684;04120-080
5685;78555-902
5686;01322-000
5687;40100-170
5688;79042-530
5689;05409-011
5690;05018-001
5691;40150-350
5692;74170-110
5693;90110-020
5694;65075-038
5695;74835-090
5696;01422-000
5697;04705-080
5698;09760-480
5699;31080-210
5700;69037-000
5701;13320-552
5702;36307-042
5703;31140-420
5704;66035-220
5705;74351-015
5706;74180-081
5707;42826-596
5708;04618-032
5709;72975-000
5710;70234-080
5711;88020-700
5712;76870-486
5713;22421-000
5714;74210-050
5715;01457-020
5716;13418-555
5717;01257-000
5718;05423-000
5719;18206-520
5720;74150-100
5721;86360-000
5722;13403-030
5723;88062-220
5724;22441-030
5725;22793-075
5726;74810-220
5727;70757-050
5728;89870-000
5729;05642-001
5730;22250-060
5731;45200-585
5732;78005-100
5733;42708-270
5734;22450-190
5735;59076-440
5736;74080-300
5737;59020-000
5738;71215-770
5739;19013-710
5740;90810-240
5741;74335-210
5742;41680-040
5743;24220-320
5744;22280-090
5745;99072-140
5746;22030-010
5747;88062-200
5748;22776-000
5749;18680-060
5750;06540-900
5751;01239-010
5752;05044-000
5753;70673-040
5754;13420-355
5755;37203-696
5756;36015-170
5757;14026-090
5758;90450-040
5759;22776-070
5760;22790-100
5761;71676-105
5762;56560-000
5763;74115-030
5764;29800-000
5765;79490-000
5766;86047-360
5767;66055-280
5768;77026-005
5769;70385-110
5770;03226-055
5771;82400-020
5772;13301-480
5773;79020-300
5774;85504-590
5775;22776-050
5776;18040-650
5777;34006-250
5778;22775-046
5779;11700-630
5780;09551-050
5781;30350-230
5782;22430-210
5783;65077-552
5784;22010-110
5785;05684-030
5786;41760-150
5787;13807-452
5788;20540-010
5789;05688-090
5790;89600-000
5791;90050-090
5792;71525-235
5793;22241-080
5794;31560-390
5795;22451-100
5796;01259-010
5797;17018-520
5798;22245-000
5799;30180-160
5800;46400-000
5801;23045-610
5802;14021-646
5803;13419-110
5804;12945-755
5805;01403-020
5806;30220-250
5807;74180-020
5808;74170-110
5809;22793-105
5810;06713-280
5811;30315-340
5812;29055-075
5813;09771-310
5814;79040-490
5815;03127-010
5816;35950-000
5817;05791-040
5818;12421-730
5819;22260-070
5820;11604-692
5821;05004-000
5822;86020-500
5823;70390-135
5824;05027-020
5825;55612-410
5826;88050-005
5827;22461-210
5828;38411-673
5829;61700-000
5830;43700-000
5831;04522-001
5832;27920-010
5833;74934-682
5834;22070-011
5835;71680-358
5836;22641-600
5837;22051-011
5838;78043-300
5839;01244-000
5840;13278-230
5841;06543-315
5842;04563-011
5843;05705-901
5844;04531-011
5845;88053-701
5846;88032-700
5847;79200-000
5848;48400-000
5849;04536-070
5850;34007-383
5851;22630-010
5852;70337-010
5853;70362-050
5854;70673-408
5855;95250-000
5856;86050-170
5857;05414-020
5858;38400-066
5859;86050-492
5860;22610-095
5861;64052-820
5862;86020-030
5863;04514-050
5864;12242-021
5865;03170-904
5866;36880-077
5867;03171-040
5868;11030-400
5869;30441-039
5870;30840-500
5871;04078-000
5872;04606-000
5873;22250-060
5874;05433-002
5875;33250-084
5876;26255-155
5877;63040-310
5878;09689-020
5879;25651-075
5880;17582-520
5881;11030-210
5882;30330-040
5883;11680-000
5884;17340-000
5885;93548-300
5886;86055-500
5887;74120-130
5888;48790-000
5889;70276-210
5890;89898-000
5891;74683-310
5892;78555-410
5893;74120-130
5894;74315-490
5895;37720-000
5896;30642-060
5897;37417-154
5898;74884-594
5899;89300-670
5900;84050-070
5901;70756-120
5902;93510-360
5903;58045-010
5904;22795-200
5905;22071-050
5906;84010-050
5907;24730-280
5908;22793-341
5909;48565-000
5910;66055-200
5911;74976-020
5912;12246-021
5913;86050-450
5914;44077-718
5915;79006-790
5916;29057-630
5917;57036-850
5918;41680-048
5919;41600-270
5920;36966-000
5921;04111-020
5922;01501-000
5923;56700-000
5924;14020-523
5925;95240-000
5926;01231-000
5927;06428-100
5928;74885-655
5929;04662-002
5930;60115-191
5931;22420-006
5932;78043-263
5933;42703-050
5934;29690-000
5935;78040-000
5936;18277-045
5937;85505-140
5938;05683-030
5939;14404-636
5940;13478-830
5941;89086-723
5942;18600-005
5943;06429-220
5944;95170-440
5945;91920-790
5946;74370-471
5947;74815-750
5948;59015-290
5949;12308-720
5950;48410-000
5951;22231-090
5952;05616-011
5953;04548-003
5954;01227-200
5955;64052-820
5956;64052-820
5957;78400-000
5958;25730-736
5959;27937-770
5960;74886-014
5961;71660-250
5962;88015-530
5963;30180-121
5964;58416-480
5965;15135-806
5966;06454-050
5967;74350-823
5968;05664-015
5969;74680-450
5970;80045-275
5971;04515-000
5972;89503-220
5973;39401-516
5974;74150-100
5975;11630-000
5976;74255-450
5977;52050-500
5978;74215-210
5979;05467-050
5980;96780-106
5981;05615-190
5982;18119-001
5983;22471-140
5984;70377-050
5985;87709-180
5986;13287-598
5987;70352-100
5988;88495-000
5989;36031-290
5990;11065-730
5991;22631-370
5992;35246-000
5993;04558-005
5994;06543-001
5995;13210-000
5996;64001-260
5997;02374-170
5998;05615-050
5999;41950-495
6000;35930-309
6001;22230-001
6002;29300-794
6003;59022-250
6004;15061-863
6005;79824-342
6006;61652-190
6007;06414-000
6008;31310-380
6009;05467-030
6010;88890-000
6011;01451-011
6012;22470-002
6013;82320-390
6014;74250-030
6015;34018-088
6016;13560-450
6017;05741-230
6018;04545-010
6019;75391-738
6020;06544-035
6021;74453-550
6022;28921-300
6023;79073-251
6024;78890-000
6025;13045-603
6026;84265-380
6027;16015-635
6028;38706-000
6029;06454-050
6030;27251-195
6031;78233-000
6032;04704-140
6033;06026-090
6034;71680-040
6035;76450-000
6036;06030-302
6037;01428-010
6038;03325-000
6039;22793-095
6040;38140-000
6041;74223-055
6042;96815-775
6043;04006-003
6044;71940-720
6045;04086-001
6046;13478-724
6047;05662-020
6048;40140-240
6049;74180-081
6050;05688-020
6051;22620-400
6052;85900-010
6053;38660-000
6054;22470-110
6055;57036-480
6056;57036-690
6057;58032-110
6058;89203-900
6059;54783-010
6060;37190-000
6061;04515-010
6062;82300-470
6063;29830-000
6064;13010-010
6065;71540-079
6066;42709-190
6067;74150-220
6068;74215-140
6069;01447-020
6070;22040-042
6071;22610-040
6072;81210-370
6073;22631-370
6074;66040-174
6075;09732-570
6076;51011-025
6077;17350-000
6078;88025-200
6079;13289-318
6080;64049-620
6081;01519-000
6082;74927-056
6083;76803-902
6084;78068-742
6085;75830-293
6086;05010-040
6087;04622-000
6088;22790-381
6089;13920-000
6090;05459-001
6091;70800-110
6092;94416-100
6093;71745-003
6094;18608-410
6095;22785-065
6096;22793-325
6097;84400-000
6098;01454-030
6099;74230-050
6100;70853-040
6101;14305-042
6102;05136-000
6103;85010-080
6104;06543-640
6105;13480-309
6106;79041-080
6107;04558-005
6108;12516-110
6109;31160-440
6110;42709-190
6111;24230-054
6112;74884-564
6113;85504-379
6114;97095-500
6115;51111-000
6116;75094-300
6117;79080-210
6118;04729-030
6119;96200-450
6120;74030-020
6121;05706-290
6122;30112-000
6123;22471-004
6124;74223-042
6125;22451-170
6126;04542-001
6127;05453-040
6128;01423-001
6129;38411-162
6130;75832-598
6131;55155-490
6132;95705-058
6133;04510-040
6134;37030-240
6135;19700-045
6136;06458-255
6137;52071-640
6138;71901-300
6139;30210-590
6140;75380-228
6141;15903-360
6142;30320-080
6143;90430-080
6144;35300-313
6145;18047-410
6146;13419-150
6147;36021-550
6148;78043-390
6149;36025-290
6150;14040-330
6151;03058-060
6152;74916-305
6153;15990-170
6154;13481-669
6155;29165-620
6156;51030-010
6157;29701-660
6158;06900-000
6159;15993-040
6160;30180-098
6161;01454-010
6162;90010-282
6163;28895-038
6164;05414-011
6165;13283-152
6166;73105-907
6167;36200-038
6168;77700-000
6169;31170-450
6170;22793-078
6171;30150-350
6172;66635-110
6173;70753-010
6174;74670-340
6175;05054-010
6176;71515-775
6177;74210-150
6178;04624-000
6179;04624-000
6180;71936-250
6181;86015-620
6182;69060-460
6183;74461-150
6184;74373-130
6185;74461-160
6186;95030-390
6187;78060-634
6188;37553-521
6189;04580-051
6190;49025-330
6191;06543-001
6192;90420-160
6193;30180-150
6194;13600-180
6195;14400-010
6196;17014-038
6197;06542-275
6198;89400-000
6199;08735-420
6200;74115-050
6201;38400-124
6202;35701-118
6203;14783-090
6204;74823-450
6205;78045-175
6206;05036-165
6207;22440-060
6208;70834-140
6209;12515-210
6210;22451-050
6211;48700-000
6212;04604-001
6213;11030-603
6214;13224-330
6215;03127-010
6216;65800-000
6217;71710-505
6218;22250-020
6219;66640-590
6220;70363-080
6221;29700-422
6222;41810-820
6223;74810-070
6224;89035-200
6225;13025-150
6226;18047-360
6227;31260-020
6228;20271-120
6229;70200-004
6230;70752-020
6231;22270-010
6232;36301-182
6233;13087-500
6234;70274-040
6235;78365-000
6236;59092-030
6237;36020-270
6238;87020-015
6239;01238-001
6240;34018-068
6241;06429-275
6242;87023-500
6243;24220-121
6244;22030-002
6245;20550-155
6246;51011-000
6247;90470-260
6248;04515-030
6249;89400-000
6250;60165-121
6251;49020-700
6252;30310-700
6253;38183-038
6254;04105-002
6255;06519-400
6256;04070-000
6257;85807-250
6258;13500-392
6259;04531-940
6260;05688-030
6261;04107-022
6262;57035-180
6263;05717-250
6264;19907-573
6265;78043-395
6266;13087-488
6267;04619-001
6268;65940-000
6269;62034-005
6270;99260-000
6271;70686-425
6272;22260-090
6273;88501-140
6274;13101-538
6275;22431-004
6276;21665-068
6277;59020-120
6278;04515-000
6279;89165-634
6280;89201-495
6281;79020-260
6282;35794-290
6283;79046-118
6284;13270-700
6285;42709-490
6286;04002-003
6287;05706-290
6288;05465-050
6289;71510-245
6290;45360-970
6291;79022-330
6292;90540-131
6293;05311-000
6294;88330-774
6295;51020-000
6296;04538-082
6297;70760-712
6298;38411-145
6299;05704-110
6300;08773-000
6301;40325-260
6302;16018-270
6303;88030-300
6304;89259-100
6305;13280-230
6306;51021-000
6307;88015-205
6308;12505-010
6309;30310-290
6310;37928-000
6311;22240-070
6312;24240-660
6313;91330-630
6314;70862-020
6315;04724-010
6316;13450-610
6317;22461-151
6318;70673-038
6319;22290-255
6320;59014-060
6321;38400-081
6322;13092-590
6323;04076-003
6324;30320-200
6325;70687-230
6326;24465-220
6327;57035-030
6328;83005-060
6329;89010-300
6330;13331-501
6331;78048-341
6332;37500-188
6333;69057-040
6334;71680-372
6335;04015-050
6336;80035-040
6337;70775-070
6338;76811-604
6339;12030-219
6340;05006-000
6341;04079-000
6342;09572-015
6343;95270-000
6344;30140-084
6345;44430-098
6346;09550-160
6347;74935-183
6348;04521-020
6349;17017-337
6350;22470-210
6351;71600-710
6352;86061-060
6353;05303-000
6354;03118-040
6355;05675-110
6356;22280-020
6357;74823-390
6358;74853-150
6359;05717-250
6360;09732-600
6361;89400-000
6362;04025-013
6363;35660-124
6364;91330-440
6365;34006-086
6366;22450-221
6367;19800-150
6368;96810-156
6369;63040-310
6370;45605-288
6371;36406-021
6372;40150-080
6373;88330-514
6374;22631-030
6375;22620-370
6376;86800-090
6377;28010-241
6378;20520-150
6379;03314-020
6380;29375-000
6381;74886-032
6382;70680-156
6383;46400-000
6384;74683-330
6385;22220-040
6386;30310-386
6387;11680-000
6388;14600-000
6389;04304-001
6390;34007-085
6391;88113-823
6392;46400-000
6393;13416-381
6394;41502-200
6395;05415-030
6396;70775-070
6397;04511-011
6398;79020-300
6399;74550-405
6400;79046-104
6401;12516-460
6402;74810-130
6403;28400-000
6404;06864-550
6405;41502-200
6406;36820-000
6407;74935-195
6408;85501-031
6409;66060-060
6410;37950-000
6411;04109-130
6412;22460-010
6413;22010-010
6414;17340-000
6415;18077-410
6416;99900-000
6417;79021-210
6418;70673-462
6419;13330-230
6420;13870-210
6421;22410-090
6422;90430-160
6423;11030-401
6424;79003-040
6425;34006-250
6426;74453-610
6427;37018-400
6428;30775-520
6429;05010-010
6430;22776-070
6431;30492-025
6432;74370-621
6433;09850-030
6434;13101-665
6435;03178-000
6436;01420-000
6437;96810-234
6438;06030-302
6439;22471-180
6440;66063-060
6441;09020-240
6442;04511-011
6443;90050-150
6444;74810-210
6445;04142-081
6446;04645-100
6447;60177-340
6448;04532-080
6449;30220-130
6450;36307-350
6451;88095-210
6452;88900-043
6453;74215-170
6454;68557-754
6455;18460-516
6456;30240-230
6457;25725-022
6458;88330-024
6459;21221-460
6460;20561-240
6461;44430-098
6462;30110-043
6463;22231-120
6464;30140-082
6465;71650-275
6466;34007-838
6467;70686-430
6468;09041-320
6469;11070-905
6470;70800-230
6471;59014-100
6472;91540-000
6473;13287-102
6474;14021-650
6475;78043-390
6476;91787-152
6477;22631-000
6478;09190-000
6479;70343-050
6480;70237-060
6481;35500-016
6482;79070-295
6483;06716-350
6484;95034-000
6485;22775-900
6486;13501-200
6487;54220-600
6488;22620-171
6489;88025-360
6490;22261-001
6491;41710-120
6492;04560-011
6493;81935-006
6494;24360-030
6495;57316-355
6496;71615-280
6497;78360-000
6498;30140-070
6499;75523-190
6500;74330-580
6501;30350-582
6502;04719-002
6503;01457-010
6504;51111-000
6505;07097-420
6506;22710-241
6507;74884-643
6508;04015-050
6509;81470-075
6510;13278-220
6511;22451-030
6512;03320-000
6513;34006-083
6514;04530-050
6515;36800-000
6516;04513-080
6517;39270-120
6518;13025-040
6519;50710-100
6520;28360-000
6521;58030-230
6522;05415-050
6523;91330-420
6524;36500-051
6525;03733-020
6526;02406-010
6527;06544-706
6528;75909-566
6529;70686-065
6530;04509-030
6531;34008-050
6532;99490-000
6533;13098-371
6534;04726-160
6535;71065-092
6536;06730-000
6537;19053-353
6538;74565-250
6539;38401-048
6540;04531-011
6541;22793-329
6542;13201-847
6543;30180-121
6544;03408-000
6545;70855-020
6546;84016-320
6547;97015-070
6548;27920-240
6549;70730-640
6550;03127-040
6551;70364-080
6552;05409-002
6553;69918-464
6554;22250-060
6555;74120-030
6556;04642-020
6557;04561-004
6558;87504-744
6559;07190-050
6560;22631-390
6561;85813-400
6562;70276-010
6563;74810-030
6564;71218-010
6565;71630-305
6566;72110-440
6567;39800-081
6568;60177-060
6569;36048-730
6570;22441-014
6571;01423-001
6572;64020-420
6573;36010-532
6574;09572-015
6575;41820-021
6576;40170-055
6577;29055-145
6578;41741-170
6579;25725-905
6580;74369-054
6581;22775-033
6582;22411-030
6583;78557-527
6584;05613-090
6585;06765-000
6586;04548-003
6587;04548-005
6588;90010-281
6589;86050-464
6590;88053-475
6591;74140-100
6592;01139-010
6593;13274-240
6594;74180-020
6595;11055-110
6596;01259-000
6597;88035-250
6598;66035-400
6599;11040-220
6600;22461-030
6601;74210-030
6602;69053-575
6603;34006-042
6604;04002-032
6605;38280-000
6606;11065-200
6607;69057-025
6608;13023-191
6609;35500-522
6610;22051-020
6611;29703-100
6612;70687-230
6613;78075-876
6614;36033-003
6615;65077-310
6616;86050-464
6617;18031-100
6618;50800-180
6619;59062-570
6620;05641-030
6621;06472-001
6622;08542-010
6623;05017-000
6624;42712-901
6625;69307-180
6626;04364-030
6627;01050-030
6628;80530-040
6629;49042-844
6630;49037-240
6631;71520-065
6632;06846-620
6633;70673-438
6634;03343-000
6635;29115-560
6636;71680-361
6637;88801-450
6638;85501-048
6639;37900-377
6640;47850-000
6641;20231-050
6642;22240-003
6643;49037-420
6644;49550-000
6645;88050-300
6646;74110-020
6647;80060-092
6648;81200-230
6649;74210-098
6650;38400-124
6651;88053-475
6652;30210-090
6653;74180-020
6654;31710-580
6655;02996-040
6656;04606-003
6657;88062-300
6658;01250-040
6659;70736-060
6660;41820-420
6661;41680-100
6662;01240-020
6663;22471-210
6664;74770-020
6665;13478-886
6666;05715-010
6667;22231-090
6668;76814-072
6669;14027-250
6670;71680-357
6671;22451-041
6672;52061-160
6673;13960-000
6674;74603-140
6675;29101-735
6676;04037-003
6677;52041-015
6678;05417-012
6679;04087-002
6680;11065-470
6681;05432-070
6682;26255-158
6683;04121-001
6684;74883-050
6685;29055-460
6686;60160-250
6687;27251-070
6688;13520-000
6689;36016-210
6690;34006-200
6691;05612-060
6692;01331-000
6693;04705-010
6694;01543-001
6695;13049-410
6696;07111-040
6697;18020-170
6698;01227-100
6699;71505-275
6700;08500-405
6701;29066-290
6702;62030-475
6703;30180-098
6704;25730-745
6705;14405-289
6706;68628-020
6707;70686-180
6708;74093-020
6709;75901-030
6710;84010-280
6711;12380-000
6712;13501-120
6713;59071-100
6714;51011-000
6715;22621-030
6716;73840-000
6717;78043-405
6718;13097-178
6719;30150-321
6720;20550-155
6721;13025-300
6722;13303-519
6723;22240-150
6724;74120-130
6725;45836-000
6726;19030-010
6727;77804-180
6728;04520-000
6729;04674-225
6730;24360-420
6731;13098-370
6732;58101-052
6733;76803-480
6734;22631-051
6735;87020-010
6736;64049-518
6737;72015-545
6738;15500-117
6739;05051-030
6740;05675-120
6741;05672-000
6742;22241-010
6743;58036-105
6744;74080-300
6745;04533-014
6746;36030-718
6747;01230-010
6748;22621-030
6749;05101-250
6750;11030-101
6751;02928-040
6752;04735-000
6753;05464-000
6754;12243-710
6755;01403-003
6756;24230-210
6757;80020-320
6758;76801-235
6759;70390-050
6760;71650-255
6761;66050-400
6762;90450-030
6763;30626-290
6764;69057-080
6765;65900-040
6766;05692-000
6767;68372-120
6768;04534-040
6769;51030-000
6770;74120-130
6771;01453-010
6772;89206-340
6773;03386-200
6774;75945-000
6775;86015-430
6776;04608-001
6777;41750-100
6778;88301-420
6779;22630-010
6780;29055-460
6781;36010-320
6782;22620-000
6783;95150-000
6784;25959-095
6785;75600-000
6786;58703-070
6787;59020-120
6788;05614-100
6789;01424-030
6790;22631-455
6791;74680-115
6792;05413-000
6793;01415-002
6794;44085-390
6795;91781-200
6796;69307-530
6797;74215-022
6798;12040-000
6799;22775-045
6800;73105-906
6801;30140-092
6802;40080-001
6803;40210-630
6804;35161-970
6805;06543-315
6806;85139-400
6807;44088-744
6808;41740-035
6809;22631-110
6810;71680-370
6811;40295-010
6812;89010-380
6813;71925-180
6814;41701-015
6815;74340-370
6816;60455-610
6817;30150-240
6818;22231-130
6819;52020-095
6820;06900-000
6821;95705-004
6822;96090-240
6823;79092-330
6824;70375-080
6825;15090-140
6826;60160-070
6827;04843-540
6828;37470-000
6829;24310-090
6830;52021-060
6831;74765-280
6832;74765-240
6833;13073-225
6834;70233-030
6835;04543-070
6836;05083-070
6837;59020-055
6838;90690-200
6839;69037-057
6840;05455-002
6841;20940-060
6842;05396-240
6843;22620-240
6844;05004-000
6845;22431-040
6846;01453-030
6847;49025-040
6848;04531-090
6849;58030-080
6850;88960-000
6851;89500-133
6852;88025-002
6853;38081-539
6854;29101-545
6855;05616-000
6856;59015-260
6857;13916-454
6858;58046-110
6859;74884-755
6860;11678-135
6861;80030-200
6862;13040-110
6863;21940-480
6864;13208-310
6865;46400-000
6866;76801-664
6867;88140-000
6868;07435-515
6869;95520-000
6870;25045-100
6871;06233-100
6872;15404-040
6873;79803-020
6874;60125-101
6875;28610-190
6876;37810-000
6877;52041-017
6878;22430-070
6879;08685-250
6880;59012-360
6881;69918-117
6882;13049-562
6883;70680-150
6884;26540-040
6885;38300-078
6886;65042-425
6887;12945-832
6888;14027-650
6889;12244-170
6890;13344-090
6891;02404-000
6892;69053-030
6893;41750-166
6894;01417-010
6895;22410-090
6896;05683-000
6897;01419-001
6898;74230-140
6899;74120-230
6900;22641-700
6901;74120-230
6902;40295-010
6903;04532-082
6904;04088-002
6905;05601-020
6906;22441-080
6907;04080-004
6908;75890-000
6909;76801-126
6910;13860-000
6911;70660-017
6912;22251-090
6913;70872-090
6914;29090-070
6915;01409-003
6916;13175-585
6917;74115-070
6918;04662-002
6919;86990-000
6920;13306-411
6921;17600-050
6922;05434-020
6923;36016-400
6924;60175-657
6925;05642-000
6926;22441-000
6927;81690-400
6928;03122-010
6929;91360-054
6930;70239-200
6931;36950-000
6932;38445-269
6933;13467-280
6934;13202-540
6935;45210-164
6936;22231-130
6937;71680-357
6938;13484-267
6939;30310-420
6940;03257-180
6941;22030-010
6942;60125-101
6943;56302-440
6944;95900-568
6945;23575-440
6946;19015-040
6947;05676-070
6948;74823-440
6949;70670-423
6950;95150-000
6951;35920-000
6952;01420-001
6953;05657-230
6954;80035-170
6955;06086-120
6956;03227-070
6957;35430-286
6958;79090-281
6959;29055-590
6960;04513-080
6961;20510-060
6962;06706-063
6963;02019-050
6964;05641-021
6965;30315-560
6966;47810-169
6967;14110-000
6968;04514-030
6969;77500-000
6970;59073-804
6971;04638-070
6972;22460-010
6973;64600-182
6974;58045-100
6975;69088-113
6976;88812-850
6977;77006-536
6978;65075-810
6979;13575-801
6980;70295-050
6981;13142-128
6982;29060-270
6983;44800-000
6984;37810-000
6985;05441-000
6986;14020-685
6987;05415-050
6988;40080-004
6989;03415-100
6990;41680-044
6991;17207-020
6992;78076-001
6993;04545-000
6994;58036-105
6995;01509-000
6996;06475-250
6997;13320-210
6998;14025-060
6999;13087-552
7000;76814-072
7001;91787-400
7002;70723-010
7003;19053-772
7004;13605-194
7005;81200-528
7006;20551-100
7007;13321-512
7008;30315-540
7009;07727-590
7010;59020-055
7011;06026-090
7012;36037-467
7013;71741-501
7014;01423-001
7015;74215-200
7016;04530-060
7017;08940-000
7018;01259-000
7019;22411-001
7020;22631-455
7021;71909-540
7022;22410-050
7023;06404-326
7024;24358-611
7025;01321-000
7026;13467-640
7027;41820-360
7028;74120-130
7029;38200-484
7030;78075-280
7031;22250-060
7032;22795-078
7033;38740-182
7034;05709-030
7035;03343-000
7036;01323-001
7037;04735-002
7038;99840-000
7039;57046-000
7040;41820-490
7041;13600-020
7042;17900-000
7043;74180-020
7044;25725-029
7045;05612-001
7046;06540-115
7047;22411-040
7048;22241-020
7049;53610-035
7050;30170-080
7051;09891-380
7052;18120-000
7053;71219-900
7054;76300-000
7055;05014-001
7056;22420-040
7057;64048-380
7058;34006-065
7059;85501-266
7060;88061-324
7061;80060-205
7062;15775-000
7063;70800-200
7064;22290-175
7065;13484-253
7066;74215-050
7067;04509-000
7068;74215-140
7069;22795-035
7070;58407-280
7071;42707-740
7072;89874-000
7073;22010-050
7074;35400-000
7075;01455-110
7076;13015-031
7077;52061-540
7078;51011-000
7079;49020-010
7080;30380-410
7081;54753-120
7082;96015-420
7083;74180-081
7084;74120-110
7085;06474-050
7086;37177-000
7087;05615-190
7088;22743-660
7089;71906-500
7090;52010-290
7091;22795-065
7092;67125-084
7093;04623-071
7094;22431-030
7095;29065-540
7096;08431-160
7097;22630-010
7098;24230-190
7099;22783-500
7100;20530-002
7101;04559-002
7102;74905-700
7103;80540-220
7104;05630-090
7105;04216-060
7106;60165-070
7107;22411-072
7108;74496-165
7109;49032-016
7110;22430-220
7111;88133-533
7112;04601-001
7113;11441-300
7114;75920-000
7115;60192-072
7116;74230-140
7117;49092-603
7118;22450-090
7119;49092-603
7120;72220-096
7121;04547-001
7122;22440-060
